nIdPessoa;data_referencia
118231;2016-08-25
284442;2021-11-12
297373;2022-06-28
270712;2020-11-08
149800;2018-07-07
126938;2020-02-04
121603;2017-05-18
101677;2015-12-04
393488;2023-05-06
401090;2023-07-07
242365;2023-04-19
179910;2018-07-17
252096;2021-04-27
157987;2017-10-13
348069;2022-05-04
398305;2023-06-10
155304;2018-01-19
340930;2023-06-15
180066;2019-03-12
291401;2021-11-19
258650;2021-10-15
169437;2019-03-05
312211;2022-01-04
150982;2018-06-05
157341;2023-09-02
400787;2023-07-04
345913;2022-09-02
173109;2021-05-12
84318;2017-01-03
179994;2019-09-08
384449;2023-03-21
257746;2020-05-19
138781;2017-05-12
21775;2017-10-08
270218;2022-09-06
184756;2019-01-15
12814;2016-01-06
265818;2020-07-03
247593;2021-03-06
126889;2021-01-06
330817;2022-01-08
318876;2021-12-09
75327;2022-09-08
375723;2023-02-15
263327;2021-05-13
235588;2021-07-16
149376;2018-02-10
79996;2015-11-03
285736;2021-11-13
224597;2019-07-03
161787;2017-11-07
335040;2022-09-02
314330;2021-11-10
25542;2016-08-12
72408;2021-04-06
401864;2023-09-05
213464;2020-10-06
167073;2018-09-04
179925;2018-05-03
355692;2023-02-01
214049;2019-06-05
118368;2019-04-13
351480;2022-05-26
85016;2015-11-03
358675;2022-09-08
50686;2021-11-03
265758;2020-09-10
373024;2023-05-03
150854;2017-05-03
213966;2021-03-09
275416;2021-05-19
184123;2018-10-10
250845;2020-07-18
343621;2022-04-02
258889;2020-07-18
327881;2022-06-03
272594;2020-09-02
260327;2020-07-03
280339;2021-12-09
126921;2019-08-06
270799;2020-11-15
128065;2017-01-10
145102;2017-04-12
316815;2022-01-04
50371;2018-10-10
140651;2017-07-05
16656;2016-01-02
231669;2021-01-01
384672;2023-09-02
385328;2023-03-17
355501;2022-07-12
36244;2017-04-05
85163;2016-02-18
128828;2020-04-02
165010;2020-01-14
343676;2023-09-02
134995;2020-05-08
107319;2016-02-09
318150;2023-04-13
157263;2019-09-10
175841;2018-02-14
112678;2016-03-10
165042;2020-08-07
50950;2016-10-12
341175;2022-03-23
127752;2022-03-03
375885;2023-05-24
221735;2020-01-29
279642;2021-01-01
309869;2021-06-17
338164;2023-05-03
211217;2019-05-09
197240;2018-10-05
188200;2019-01-16
398361;2023-06-07
192124;2019-12-06
36408;2018-05-15
89450;2015-11-03
145310;2017-02-03
217572;2019-07-09
107188;2016-02-11
354955;2022-09-09
143349;2017-01-12
57272;2020-07-03
221870;2020-12-16
313907;2022-02-10
243249;2020-07-09
418771;2023-11-03
200504;2019-04-19
38003;2015-12-04
324123;2023-10-20
83934;2015-11-21
176781;2018-04-11
131558;2016-08-20
181843;2019-06-05
209787;2019-03-20
281383;2021-09-17
229323;2021-08-10
297164;2021-08-13
325913;2022-05-10
130369;2023-02-14
210217;2019-11-20
323248;2022-09-07
244752;2020-05-05
193662;2019-01-01
389263;2023-07-11
177066;2018-01-03
38805;2018-01-17
41020;2015-11-12
267024;2021-11-23
269445;2020-09-10
281635;2020-11-14
163428;2018-02-13
9637;2016-01-02
8868;2019-10-04
266152;2021-07-03
76518;2022-08-03
315187;2022-05-12
355733;2023-02-07
371163;2023-10-17
150839;2018-05-03
14730;2016-07-19
317723;2021-11-18
141140;2019-07-05
315061;2022-06-05
199837;2019-01-01
238737;2020-01-01
387776;2023-04-18
200254;2019-09-17
327086;2023-05-11
347531;2022-07-26
296065;2021-07-03
112084;2016-08-05
344558;2022-05-13
88871;2016-11-05
194395;2019-03-06
42647;2015-12-02
382774;2023-05-21
256138;2020-10-06
33612;2016-03-03
263462;2021-10-07
242826;2020-07-18
96465;2018-07-10
179213;2018-09-04
36394;2017-01-03
144730;2022-02-01
263187;2021-08-19
88333;2017-03-14
33789;2017-10-13
41438;2021-03-09
140179;2020-03-05
166311;2018-12-06
314140;2021-11-03
101435;2017-06-08
284775;2020-11-14
271419;2021-08-24
77239;2019-05-14
236144;2020-02-02
303521;2022-01-01
80152;2016-06-14
299603;2021-09-17
281404;2021-02-11
287454;2022-11-11
269725;2020-09-05
19144;2019-05-07
276192;2021-03-20
246835;2021-03-20
184428;2020-10-06
275508;2020-09-18
195172;2018-10-04
204937;2023-10-05
328467;2022-11-16
305262;2021-07-27
123501;2018-02-13
108932;2016-05-04
40349;2021-08-12
268943;2020-08-05
305274;2021-11-09
197053;2023-05-10
195189;2018-12-06
107599;2019-08-20
99147;2016-06-08
144184;2021-06-22
303615;2023-03-07
388853;2023-05-24
258533;2021-02-02
369715;2023-04-04
173427;2018-04-17
359965;2023-08-16
140171;2017-05-10
103384;2016-02-02
137324;2017-08-03
237151;2022-02-02
209292;2020-11-03
3425;2019-06-06
36132;2020-09-03
142307;2018-10-09
90211;2018-02-08
19685;2016-04-20
82897;2018-06-14
211097;2019-07-10
50777;2017-01-04
158082;2017-09-06
36789;2016-03-03
234379;2020-05-05
264839;2020-10-06
187443;2019-11-05
336432;2022-10-04
116313;2016-09-02
213265;2019-04-02
115366;2016-05-19
156125;2021-05-10
198804;2020-04-10
79040;2017-12-01
276709;2021-08-26
95078;2016-03-11
339660;2022-05-03
186092;2019-08-20
185133;2018-09-06
334468;2022-10-04
364623;2023-10-20
199724;2022-03-03
296752;2021-05-20
416361;2023-09-20
258756;2021-09-02
74839;2016-01-13
43810;2019-04-03
40896;2015-10-16
173322;2022-03-22
46647;2018-01-11
197013;2019-04-12
268493;2021-09-23
303703;2021-05-21
215957;2019-07-14
16471;2018-12-06
346813;2022-05-03
20116;2016-09-02
253983;2023-10-05
355949;2022-08-03
11093;2015-10-06
264426;2022-07-05
318047;2021-11-03
89573;2019-11-12
134980;2018-01-02
169885;2019-05-08
377126;2023-01-03
268171;2021-03-09
74728;2016-02-11
23573;2018-03-06
94708;2017-03-09
250222;2020-05-13
262569;2020-10-21
246663;2020-05-12
164826;2023-10-05
11037;2019-01-08
85198;2019-04-09
78819;2015-12-15
158100;2018-01-17
270924;2022-07-08
404636;2023-08-03
303676;2022-12-01
131737;2022-06-03
396681;2023-08-05
169157;2018-08-16
168412;2019-03-05
74524;2016-06-16
284182;2021-04-02
378118;2023-02-01
109857;2018-05-15
126899;2021-04-22
247742;2021-02-03
132917;2016-10-02
390023;2023-04-04
131908;2017-06-17
224880;2020-08-13
382924;2023-04-02
147069;2017-02-21
374265;2023-02-02
22744;2017-09-08
247405;2021-03-23
204846;2019-08-14
102553;2015-12-02
47561;2017-04-04
274146;2022-09-08
233561;2019-11-06
202192;2019-03-05
89420;2016-03-16
1561;2017-10-10
15992;2018-01-16
318924;2021-12-04
385921;2023-03-03
246395;2020-04-10
256255;2020-12-01
147591;2022-01-04
174780;2022-02-02
260435;2021-09-17
159560;2022-03-23
192134;2021-06-11
224790;2019-07-18
197799;2019-02-19
3724;2019-07-16
199175;2018-11-22
333060;2022-01-01
253923;2021-08-18
310133;2022-11-03
263659;2020-12-10
31469;2017-05-04
82608;2022-09-02
216609;2019-10-08
221045;2021-06-12
91496;2015-12-09
206849;2019-06-06
31537;2016-07-16
195932;2020-04-09
243970;2020-06-05
139514;2017-08-24
41705;2015-10-16
158622;2018-08-08
190173;2019-01-10
85678;2019-04-04
131625;2016-09-13
233132;2020-01-12
216697;2019-05-15
12845;2019-01-02
11575;2015-10-20
189595;2019-05-11
61752;2016-01-08
42541;2022-10-04
264985;2020-07-03
181159;2019-03-20
379159;2023-04-09
301856;2021-07-09
356766;2022-08-09
172193;2018-02-14
150867;2021-11-10
178491;2018-07-03
154918;2018-07-18
252021;2020-04-08
65879;2018-04-03
268571;2020-10-21
255916;2020-08-21
228613;2020-10-09
180226;2019-08-03
305516;2021-11-03
244623;2023-05-10
46218;2015-12-03
140881;2017-02-10
185051;2019-07-17
145233;2017-11-16
162155;2018-11-16
275287;2022-03-16
237081;2020-02-02
284122;2023-02-08
113066;2016-09-06
300317;2021-09-02
274720;2021-06-11
156175;2018-06-05
327632;2022-07-05
306714;2023-03-15
249653;2020-06-16
380981;2023-11-03
188472;2019-05-21
217825;2020-05-03
302792;2021-09-17
219574;2019-07-06
175315;2021-06-11
281353;2022-01-20
131885;2017-09-05
177839;2018-04-03
3619;2017-12-14
28287;2020-03-03
120306;2017-10-19
363546;2023-01-01
90154;2018-07-10
30712;2015-11-14
182319;2020-11-03
258051;2020-05-19
244478;2021-01-12
333780;2022-03-05
212753;2020-07-16
236182;2020-05-19
195804;2019-06-20
197247;2018-12-02
228332;2023-10-05
356267;2022-08-09
115131;2016-05-06
3958;2016-03-03
269672;2021-12-01
386267;2023-05-14
22735;2016-12-01
354754;2023-03-03
221939;2019-08-14
50902;2016-04-02
224037;2019-08-03
26761;2016-07-03
123676;2019-02-05
284138;2020-12-01
222446;2022-03-04
64603;2017-06-16
320161;2022-03-03
195775;2018-11-06
126162;2016-06-21
137519;2018-10-04
377159;2022-12-08
225378;2020-08-19
41184;2017-05-09
284493;2021-03-03
356049;2023-04-04
146550;2017-05-03
327495;2022-03-19
305206;2022-02-03
336463;2022-03-08
276881;2021-09-18
256618;2020-07-26
268590;2022-02-24
182110;2018-06-12
83754;2016-02-03
368617;2023-01-04
337455;2022-04-02
333190;2023-03-07
271410;2020-09-04
331044;2023-01-10
182340;2018-05-18
142368;2020-10-20
149869;2018-02-06
60944;2022-06-18
219813;2022-08-11
407789;2023-08-10
332584;2023-10-11
270000;2021-09-17
400854;2023-07-06
21789;2021-11-12
245379;2021-12-01
130725;2023-08-15
21564;2017-02-03
122052;2023-03-23
365404;2023-04-18
1573;2021-08-14
248684;2020-08-11
394856;2023-07-05
49210;2017-12-12
150808;2017-07-05
121118;2021-10-06
298350;2022-05-03
291445;2022-05-03
258349;2020-06-03
206087;2019-02-05
240463;2021-01-01
337122;2023-07-04
17023;2021-01-05
171971;2017-12-07
195436;2023-01-03
207795;2021-06-16
395390;2023-07-06
380996;2023-08-03
198626;2021-09-02
170643;2020-07-09
359243;2023-01-10
268024;2020-10-18
117390;2016-09-02
100314;2016-01-04
266588;2020-08-18
143632;2022-02-01
215477;2020-03-22
78282;2017-03-21
300717;2021-11-13
66131;2016-12-05
138130;2019-02-01
210947;2023-04-18
224439;2019-12-17
271882;2021-09-02
60687;2017-06-03
237918;2020-01-21
195113;2018-11-25
151176;2021-09-17
222483;2019-12-04
277741;2021-06-08
103335;2015-12-08
353543;2023-02-02
108188;2023-03-03
384329;2023-06-06
174492;2020-04-16
59464;2017-06-03
209188;2019-07-16
417162;2023-11-03
197272;2018-11-21
170175;2022-09-20
347191;2022-11-03
239804;2020-04-07
172784;2023-07-04
198477;2019-02-02
321820;2022-03-03
227162;2020-04-02
217384;2021-04-15
93847;2017-03-08
304993;2021-10-07
182647;2022-09-13
96832;2017-01-11
144079;2018-12-06
288197;2022-11-03
42114;2016-10-09
409138;2023-09-08
380932;2023-03-03
253393;2020-04-15
288325;2021-11-17
28116;2016-04-13
400716;2023-05-13
363381;2022-12-18
325945;2022-06-04
298150;2023-05-20
321185;2023-06-03
340539;2022-04-16
398533;2023-07-05
304525;2021-06-18
261162;2022-10-04
45840;2016-09-10
341940;2022-10-04
230347;2020-03-03
205986;2021-05-04
91663;2015-11-17
107094;2016-01-05
259833;2021-06-03
208484;2019-06-18
161350;2017-09-05
83306;2016-05-03
300244;2021-05-14
320868;2021-11-05
48247;2016-01-21
307119;2021-12-01
321390;2022-06-03
951;2021-04-20
392255;2023-07-05
356621;2022-09-23
58838;2016-11-22
47854;2019-02-13
307733;2021-09-07
270351;2020-10-15
162715;2017-11-16
233745;2020-10-20
341941;2022-08-03
71635;2016-06-07
151417;2018-11-23
147189;2018-07-14
81459;2015-11-17
147792;2017-03-04
355836;2022-07-05
78993;2017-05-03
207562;2019-01-17
258816;2021-08-27
62365;2016-08-03
273290;2021-12-04
119237;2020-04-21
149552;2018-02-07
285453;2021-05-11
2177;2017-10-05
68681;2019-10-15
366502;2023-08-09
200658;2019-03-20
270284;2023-03-03
9410;2021-12-01
14748;2017-09-12
371341;2023-02-14
371726;2023-02-03
298120;2022-12-02
338405;2022-11-08
157503;2020-03-20
358542;2023-03-16
351145;2023-07-22
226279;2022-04-05
382433;2023-09-02
54380;2023-08-15
274089;2022-06-14
42705;2016-12-06
152032;2018-03-05
146919;2018-02-02
19648;2016-10-13
310499;2021-10-26
249990;2020-04-07
135911;2016-11-15
23284;2015-10-16
204087;2019-02-06
169934;2018-02-18
212619;2020-08-05
349092;2022-09-02
210656;2021-01-12
9707;2021-03-20
185502;2018-08-12
161243;2019-03-06
262043;2021-07-06
417903;2023-11-03
394625;2023-05-16
237559;2020-08-12
166612;2018-06-05
264666;2020-07-03
133258;2017-06-03
86996;2016-07-05
127042;2018-03-16
232847;2021-02-02
261978;2021-10-14
307400;2021-05-28
255325;2020-06-18
38594;2017-04-15
175676;2019-06-21
229758;2019-11-13
132985;2017-08-19
228941;2022-09-20
147943;2022-03-03
276379;2022-02-08
136793;2018-03-13
102204;2020-11-05
175725;2020-07-07
358404;2022-08-10
335538;2022-08-03
270539;2021-08-13
130859;2017-03-10
145385;2017-10-04
47077;2018-09-04
185586;2019-12-03
19504;2016-04-12
182246;2019-10-04
372999;2023-04-14
80547;2015-12-02
187444;2019-11-13
107295;2018-05-15
116555;2018-03-03
137434;2019-10-08
340543;2022-03-08
288044;2022-08-12
68592;2022-10-25
127375;2016-06-22
126534;2017-02-07
128199;2016-07-05
24883;2018-08-07
260947;2021-01-01
280784;2020-11-10
357463;2022-08-03
402792;2023-07-04
316504;2021-09-10
340805;2022-04-05
121281;2022-06-03
89726;2016-05-11
107077;2022-07-15
165440;2022-08-10
345493;2023-08-15
108723;2016-02-04
185690;2022-07-03
34117;2016-12-07
169291;2019-12-07
112203;2018-04-03
390156;2023-04-08
906;2019-06-14
159509;2017-09-09
107386;2019-05-14
86644;2017-05-03
114377;2016-06-08
323392;2021-10-20
112746;2016-03-04
135335;2018-01-02
191833;2020-03-03
226906;2020-08-05
44988;2019-09-03
150814;2017-03-10
72989;2016-11-08
315401;2021-08-25
251227;2020-10-14
160801;2017-10-18
165265;2017-12-18
346026;2023-10-07
71116;2019-04-23
274479;2021-06-03
350929;2022-05-18
142915;2018-02-10
106277;2016-01-13
275422;2022-07-07
55422;2015-10-06
298028;2021-06-10
266536;2022-08-12
338891;2022-11-03
169757;2019-08-03
156243;2019-12-21
234205;2021-09-18
158428;2018-01-02
167101;2017-11-11
275178;2022-09-02
239778;2022-02-18
179331;2019-04-19
393624;2023-05-11
46187;2019-03-19
96386;2017-09-05
236933;2020-05-13
8182;2021-02-03
74781;2016-07-08
392608;2023-10-11
349377;2022-10-18
229023;2022-05-03
306053;2021-11-06
150259;2017-05-10
390824;2023-05-11
322542;2021-12-15
48349;2017-05-04
73696;2018-06-19
237053;2020-02-09
251195;2023-05-04
285699;2023-06-03
373022;2023-02-21
348350;2022-07-23
67778;2022-12-01
367161;2023-07-20
181792;2021-11-03
281454;2021-06-22
259971;2020-10-15
143164;2022-03-23
201061;2020-07-03
182537;2021-12-10
73938;2020-03-17
108447;2016-03-16
352095;2023-02-01
188027;2018-07-26
215427;2020-07-12
111428;2017-03-09
83120;2017-04-13
257916;2020-06-24
139695;2021-10-15
230752;2019-12-05
273023;2020-10-09
197933;2023-11-03
50291;2016-02-19
338034;2022-02-16
207024;2019-03-31
267566;2020-10-12
59855;2017-01-07
297955;2022-01-19
122395;2016-07-08
360857;2023-01-17
28296;2017-06-15
23371;2021-10-16
262920;2021-06-12
284306;2021-10-19
398100;2023-05-18
51873;2016-02-10
149657;2017-07-06
200277;2020-06-04
312863;2022-07-23
173358;2018-05-16
145860;2017-04-15
375593;2023-02-09
327219;2022-02-01
127202;2016-06-19
76009;2019-09-05
331581;2022-05-11
182374;2018-07-22
195443;2022-12-01
360743;2023-09-02
83711;2016-06-21
354497;2022-07-05
8046;2016-05-04
127104;2018-09-05
220839;2023-11-07
41264;2016-07-21
122995;2018-07-05
63951;2017-04-06
244196;2020-09-05
159106;2023-04-21
279545;2020-10-13
375334;2023-06-03
269017;2021-09-09
23042;2021-03-13
294756;2021-06-08
214674;2021-04-21
263252;2020-09-02
105492;2016-04-20
167761;2017-11-15
297989;2022-10-04
337981;2022-11-08
388941;2023-07-04
214436;2019-08-07
224916;2020-11-11
315783;2022-09-03
287348;2023-11-03
63763;2017-10-10
357335;2023-06-03
320461;2022-09-20
204300;2019-02-05
187276;2018-11-14
167378;2021-08-05
319980;2021-11-11
336241;2022-04-02
64764;2021-02-17
126986;2017-03-14
371185;2023-09-05
314060;2021-11-17
133155;2017-10-06
91523;2017-10-05
299478;2021-11-03
199968;2019-05-15
38560;2018-07-13
130588;2016-10-21
220609;2022-06-03
242393;2020-02-04
34148;2016-02-11
278924;2020-12-06
92672;2016-04-16
271702;2021-01-19
359789;2022-08-10
247085;2021-05-27
94792;2018-09-18
403895;2023-06-13
311156;2022-04-09
265196;2020-11-13
246856;2021-10-19
271120;2021-04-17
307694;2021-08-10
302717;2021-05-18
314059;2022-10-04
310717;2021-07-17
184361;2018-05-22
50238;2017-01-07
270359;2021-09-02
184748;2018-06-03
143930;2020-08-11
49433;2016-05-17
290627;2022-08-18
141812;2017-01-12
117557;2016-04-02
390012;2023-06-13
293083;2021-11-19
391630;2023-05-04
377721;2023-02-17
176785;2019-03-05
410905;2023-08-24
39400;2016-02-09
343710;2022-11-03
165339;2017-10-26
208922;2021-10-07
54196;2016-01-06
405867;2023-11-03
392962;2023-09-08
334347;2022-07-05
154183;2019-04-02
369684;2023-06-06
186300;2018-06-16
306247;2022-04-05
118755;2017-02-07
263316;2023-01-17
384226;2023-04-05
210540;2019-11-07
308037;2021-06-15
117632;2016-05-03
123537;2022-03-05
210723;2021-04-03
337328;2023-04-05
310669;2022-10-07
302825;2023-02-15
60239;2017-08-03
267977;2023-10-05
190673;2018-11-06
404368;2023-07-11
177264;2021-02-06
178213;2020-06-03
316899;2022-11-15
357120;2023-03-09
328973;2022-03-11
187148;2021-09-11
188309;2020-01-07
274191;2021-02-12
224830;2021-10-08
83939;2015-11-12
290977;2021-04-24
306953;2023-09-21
204303;2021-05-04
194039;2022-01-01
341430;2022-07-03
264113;2022-06-03
47749;2019-02-01
389440;2023-07-11
228785;2020-07-24
119469;2021-02-02
143515;2018-03-15
361473;2022-12-01
208171;2019-05-14
263408;2020-09-20
17181;2019-08-14
17231;2015-12-10
246544;2021-09-02
329144;2023-05-12
273086;2020-08-22
362421;2022-10-04
51754;2018-09-18
199613;2020-12-17
412438;2023-09-08
80858;2018-10-04
199292;2019-02-19
241049;2020-01-14
372637;2022-11-15
24263;2015-12-05
392296;2023-06-20
351023;2022-11-11
256897;2022-09-06
404717;2023-07-06
183479;2018-06-08
286136;2022-01-04
165911;2021-09-18
291921;2021-12-17
120246;2016-06-08
111435;2020-06-23
138559;2016-11-09
337285;2022-05-10
329755;2021-12-15
286042;2021-11-11
119203;2016-06-12
250903;2020-10-06
394797;2023-10-12
273137;2022-09-22
398936;2023-06-21
246993;2020-05-09
155042;2018-01-05
166033;2021-12-01
91516;2015-11-10
40428;2019-06-30
87162;2015-11-13
192498;2020-07-03
198849;2018-11-03
216186;2023-11-04
300454;2021-06-26
129200;2017-02-01
327005;2022-12-25
207384;2019-06-04
180438;2019-07-11
17301;2019-05-08
54454;2017-09-06
323435;2022-01-23
298480;2023-05-24
272770;2022-02-01
147411;2017-10-10
265195;2021-02-18
18711;2021-11-04
147683;2022-05-05
382753;2023-05-09
37540;2015-12-08
74927;2018-04-11
206078;2019-08-14
231140;2020-09-02
235844;2020-10-09
211660;2019-06-18
159836;2018-08-07
171572;2020-05-19
265538;2020-11-05
127323;2022-01-21
180780;2018-11-18
24377;2017-11-08
120926;2016-08-06
195559;2021-06-03
381205;2023-05-19
45199;2022-01-18
366520;2023-01-10
211637;2019-10-04
244476;2020-03-07
251938;2020-05-14
69710;2017-08-15
99373;2016-01-02
263047;2023-07-04
205111;2019-11-05
227611;2020-10-07
203259;2019-07-26
144753;2017-04-05
336848;2022-04-02
274952;2021-02-03
193005;2019-01-15
191933;2023-01-03
211474;2020-03-03
145656;2017-11-03
214922;2020-05-19
33938;2021-08-17
251004;2021-09-07
126673;2016-11-03
241713;2020-07-23
46836;2017-12-13
132372;2016-09-02
267888;2020-12-16
158322;2017-07-04
396567;2023-08-16
393389;2023-06-21
327352;2022-05-27
376491;2023-02-04
221434;2019-07-09
343984;2022-07-19
60187;2016-01-02
361015;2023-05-03
179781;2018-09-20
270947;2021-06-03
36909;2019-08-03
256385;2021-11-03
219360;2019-07-19
362489;2023-06-08
410544;2023-09-06
16507;2015-10-04
5602;2017-10-12
154367;2017-09-08
11608;2015-12-02
52229;2018-04-03
412345;2023-09-20
314113;2022-05-19
190660;2019-07-16
127403;2016-07-20
112484;2016-09-02
347076;2022-10-18
346514;2023-02-02
297972;2022-01-12
222292;2019-07-16
187891;2018-07-11
134452;2017-01-11
243963;2020-10-10
141009;2017-10-06
22103;2016-03-14
224005;2022-02-11
309816;2021-12-11
318986;2021-10-15
375973;2023-10-05
136540;2019-01-10
108674;2017-09-19
74621;2018-03-17
166057;2018-01-03
324785;2023-03-07
353218;2022-10-05
345017;2022-05-17
323556;2023-08-12
223737;2020-09-18
373785;2023-01-25
170567;2019-10-16
195262;2018-11-15
353436;2022-12-01
117615;2016-09-02
55634;2016-05-05
370335;2023-08-16
303048;2021-10-05
253686;2021-01-20
203691;2019-03-05
386840;2023-06-12
111777;2016-02-03
275491;2020-11-03
243564;2020-11-03
191194;2018-08-23
27956;2017-08-18
115418;2017-06-21
307436;2021-08-21
143274;2018-07-21
94294;2015-10-06
119664;2023-02-01
374902;2023-01-03
2824;2020-05-06
290275;2021-06-16
790;2017-04-04
221416;2020-06-16
280061;2020-11-13
190613;2018-11-13
66076;2017-01-03
181398;2018-04-12
94660;2015-11-03
379576;2023-11-03
307645;2021-09-03
211636;2020-06-03
1241;2017-10-11
234538;2021-03-18
292596;2023-05-19
204393;2019-03-14
182853;2019-01-01
272268;2020-10-21
99686;2016-02-04
193330;2021-05-22
94035;2020-11-12
145751;2017-11-16
262880;2021-11-06
263652;2020-11-07
303958;2021-11-16
358981;2022-07-22
284132;2021-02-02
276884;2021-07-03
143991;2020-10-13
91468;2019-06-04
345538;2023-10-18
372419;2023-10-20
268591;2021-07-06
266723;2021-08-06
131548;2017-12-07
286472;2022-03-09
55059;2016-02-11
194867;2018-11-03
266884;2020-08-08
236780;2020-03-19
306101;2021-08-04
