nCodColigada;nChapa;dAnoMes;cChapa;nQtdeAbsenteismo;cTipo;cCodOcorrencia;cOcorrencia;cSistemaOrigem;nHoraPrevista;nIdPessoa
1;141000753;mai 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;mai 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;mai 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;mai 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;mai 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jun 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jun 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jun 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jun 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jun 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jun 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jul 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;440;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;ago 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;set 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;set 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;set 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;set 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;set 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;set 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;528;2159
1;141000753;out 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;nov 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;dez 2018;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;jan 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;3960;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;141000753;fev 2019;0141000753;;;;;ForPonto;440;2159
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jan 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;440;HORASINJUSTIFICADAS;500;FALTA INJUSTIFICADA;ForPonto;;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;fev 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mar 2016;0041002833;440;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;440;HORASINJUSTIFICADAS;500;FALTA INJUSTIFICADA;ForPonto;;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;440;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;abr 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;mai 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jun 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;jul 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;ago 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;set 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;out 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;440;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
1;41002833;nov 2016;0041002833;;;;;ForPonto;440;2177
